Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2021-04-19,391.0884704589844,392.52958434042637,389.75098110217783,392.0774882174121,78498500
2021-04-20,388.22503662109375,390.9753834083356,386.7368104702748,389.86394229218524,81851800
2021-04-21,391.8984680175781,392.10568829262274,387.46207423066727,387.60338299361905,66793000
2021-04-22,388.3192138671875,392.56721516097747,387.245456976526,391.72893455055413,97582800
2021-04-23,392.52960205078125,393.95188823949144,388.80909339549976,388.884433171179,73209200
2021-04-26,393.3489685058594,393.92354555457786,392.5954559361908,393.1888607385193,52182400
2021-04-27,393.2643127441406,393.8483182086835,392.11518706337927,393.6504973883368,51303100
2021-04-28,393.1512756347656,394.66775815034,392.6803229737885,393.53746026612714,51238900
2021-04-29,395.6567687988281,396.27842979455096,392.2470759467156,395.9016733941746,78544300
2021-04-30,393.0570068359375,394.2249887660471,392.15278594219455,393.3678516318473,85527000
2021-05-03,393.90478515625,395.44949481160506,393.40557652593395,395.06331021159957,68128300
2021-05-04,391.47467041015625,392.3977479386158,387.75416177685815,391.898539286769,101591200
2021-05-05,391.59710693359375,393.3678933993313,391.03195803574835,393.1324170872847,60162200
2021-05-06,394.72418212890625,394.85603389734297,389.64729977850385,391.6723900200858,74321400
2021-05-07,397.5970458984375,398.25639108186385,394.80901436229345,395.49661555388565,67733800
2021-05-10,393.65985107421875,398.180984415608,393.5373988023426,397.954936371938,81852400
2021-05-11,390.14654541015625,391.14496262403316,386.23764457341196,389.1010444340772,116888000
2021-05-12,381.85784912109375,388.6207225951389,380.52975913613443,387.3397451242014,134811000
2021-05-13,386.4448547363281,388.3946053507644,383.3742346620757,383.42134716770835,106394000
2021-05-14,392.3788146972656,393.2359517893441,389.1763430997755,389.2045991030457,82201600
2021-05-17,391.38043212890625,392.199913785387,389.34591347991636,391.2580086003731,65129200
2021-05-18,388.0084533691406,391.889098423843,387.84831682800296,391.6441938590445,59810200
2021-05-19,386.9912414550781,387.17020578185816,381.78250570775543,383.28016059916143,106467100
2021-05-20,391.1543884277344,392.42596619056087,387.7541244695032,387.8765479993963,78022200
2021-05-21,390.83416748046875,393.9047877996224,390.3726431053814,392.65203771771803,76578700
2021-05-24,394.81842041015625,395.901605655156,392.8498132215286,393.09471777497174,51376700
2021-05-25,393.9423828125,396.2688895769256,393.3584062452184,395.9109610370659,57451400
2021-05-26,394.72418212890625,395.23279019315726,393.4902887319332,394.53578960866764,43088600
2021-05-27,394.9314270019531,396.2783444970981,394.648838203994,395.7603081511699,56707700
2021-05-28,395.6379089355469,396.7776062962229,395.4024326113355,396.5138739628929,58520200
2021-06-01,395.2893981933594,398.1621977754227,394.84670156568177,398.02091773354005,54216600
2021-06-02,395.9109802246094,396.7587178578517,394.9314195618658,395.9486644792269,49097100
2021-06-03,394.441650390625,395.59077594307,392.09631552119777,393.5751136594044,58138800
2021-06-04,398.04913330078125,398.35054985595275,394.50756063917817,396.3066029754855,55938800
2021-06-07,397.6629943847656,398.2187150532914,396.7210891002132,398.03975074965297,51555000
2021-06-08,397.74774169921875,398.6237066695183,395.9016154861358,398.5295103970345,47134300
2021-06-09,397.1543884277344,398.6708710012512,396.92834034012253,398.59550247560037,48436300
2021-06-10,399.00054931640625,399.9613112610154,397.06022641115834,398.3883165298388,51020100
2021-06-11,399.6598205566406,399.7728445892554,398.2563909105616,399.55622477496627,45570800
2021-06-14,400.5545959472656,400.65819171701486,398.52007736039525,399.7727985705621,42358500
2021-06-15,399.8199157714844,400.74296443887135,398.9345226146317,400.70530892833705,51508500
2021-06-16,397.5875549316406,400.1872222514941,395.5248091715786,399.9611742218244,80386100
2021-06-17,397.4557800292969,398.44476909503226,394.9597367367568,397.1732199375635,90949700
2021-06-18,392.0938720703125,394.8437578336769,391.8859738545261,394.14447694362445,118676300
2021-06-21,397.70709228515625,397.896101162333,393.0483147336762,393.87044855585435,72822000
2021-06-22,399.8332824707031,400.67433442090964,396.9699741117622,397.6976322796271,57700300
2021-06-23,399.3514404296875,400.7216540310047,399.26639507556786,399.9089791991667,49445400
2021-06-24,401.7138366699219,402.13906336553714,401.2602326892279,401.5153975453014,45110300
2021-06-25,403.1407775878906,403.59438160308866,402.13909395486314,402.46984508019256,58129500
2021-06-28,403.9533996582031,404.1234903150627,402.4603336057119,403.66991523010375,53159600
2021-06-29,404.17083740234375,404.98351215047194,403.63218804302727,404.3409280930627,35970500
2021-06-30,404.5110168457031,405.1914084440255,403.6794239101195,403.70777235843684,64827900
2021-07-01,406.7506103515625,406.9112707764298,405.21027744669584,405.2764334356827,53441000
2021-07-02,409.85968017578125,410.2187797775898,406.83571084985425,407.92246875176187,57697700
2021-07-06,409.1131286621094,410.13373055643325,406.3537833540366,409.91637321036035,68710400
2021-07-07,410.5588684082031,410.84238169021404,407.77117525332716,409.8028906669119,63549500
2021-07-08,407.2136535644531,407.9790904319347,404.0006759335339,405.1913683223734,97595200
2021-07-09,411.5606384277344,411.8630411233151,407.0152542525237,408.73513714009215,76238600
2021-07-12,413.0347595214844,413.2899243782205,411.0408514976669,411.4755372894372,52889600
2021-07-13,411.62677001953125,413.75299018145046,411.3621748862629,412.2410056318999,52911300
2021-07-14,412.2409973144531,413.82859692073816,410.9841776664629,413.33718536979273,64130400
2021-07-15,410.8329772949219,411.570065784364,408.91465540325174,410.88967419113237,55126400
2021-07-16,407.61053466796875,412.07087277141034,407.21365642803363,412.02363497479547,75874700
2021-07-19,401.5909423828125,407.6766581791348,398.7559826828624,402.7438271476736,147987000
2021-07-20,407.345947265625,408.6311441190771,401.4586699931471,402.26191442171665,99608200
2021-07-21,410.64398193359375,410.7857530174931,407.2987495922263,408.5555692845411,64724400
2021-07-22,411.5039367675781,411.7496425597341,409.83132054231356,410.8235451297453,47878500
2021-07-23,415.7374572753906,416.0776386498609,412.7607548939521,413.45057673841876,63766600
2021-07-26,416.758056640625,416.7675157367504,415.0948995288935,415.1421373321051,43719200
2021-07-27,414.858642578125,415.73747333482726,412.0047641347549,415.7091248858597,67397100
2021-07-28,414.6885681152344,416.0776999430354,413.25219848025574,415.49181270822453,52472400
2021-07-29,416.40838623046875,417.4951151746258,415.6146008580747,415.6240599535205,47435300
2021-07-30,414.38616943359375,415.8508874329399,413.68685959374056,413.8191715878536,68951200
2021-08-02,413.5167541503906,416.6730064780884,413.1576545662663,416.115467748577,58783300
2021-08-03,416.88092041015625,417.00377330816036,412.10874861299,414.32001426093905,58053900
2021-08-04,414.8302917480469,416.85254838644363,414.59404506177066,415.58626960864797,46732200
2021-08-05,417.4573669433594,417.54241229246264,415.68078719220455,416.0020792350527,38969700
2021-08-06,418.14715576171875,418.5724113123099,417.4951126314553,417.7786259447512,46930000
2021-08-09,417.80694580078125,418.44007069694226,417.03204983832126,418.11877870149135,41222600
2021-08-10,418.3266906738281,419.0448897688718,417.5707128759854,418.26053468587315,43339300
2021-08-11,419.3662414550781,419.4607459029335,418.27005330511406,419.404049001962,44034300
2021-08-12,420.6230163574219,420.76478743344114,418.3078162447479,419.214995402262,38909400
2021-08-13,421.38848876953125,421.40737812190287,420.5852442937966,421.07662700381144,39470300
2021-08-16,422.38067626953125,422.5129594019516,418.50622530865564,420.07490657920346,73740000
2021-08-17,419.6118469238281,420.48121842333336,416.5973374418642,419.8008269356459,92673900
2021-08-18,415.01922607421875,420.1694148031642,414.7735491578766,418.5912744236603,89351900
2021-08-19,415.6618347167969,416.87144537416333,412.1275936982584,412.2693359350731,92812200
2021-08-20,418.9693298339844,419.30008097859087,415.52013381442123,416.0115454025365,72008700
2021-08-23,422.6546936035156,423.5713317106117,419.0448380610384,420.67021608067154,54973000
2021-08-24,423.3257141113281,423.86436347828584,422.8059829360785,423.3257141113281,38744700
2021-08-25,424.21405029296875,424.7337815249833,423.13675144139097,423.5147692523579,40529700
2021-08-26,421.70977783203125,424.1667202035654,421.61527339342473,423.93047352640207,57829600
2021-08-27,425.4802551269531,425.8582440333949,422.4657452932493,422.5224421872804,77235100
2021-08-30,427.3513488769531,428.14513425016696,425.9149506255805,426.16065639777963,48357400
2021-08-31,426.71820068359375,427.5970314113019,426.1134241793354,427.25685003491395,59300200
2021-09-01,426.9449462890625,428.1828764625996,426.7086996324531,427.6631453535402,48721400
2021-09-02,428.2585754394531,429.0712502548173,427.04899347420053,428.3814283391498,42501000
2021-09-03,428.1545715332031,428.67433153379204,426.70874300135364,427.11510920943766,47170500
2021-09-07,426.6236572265625,427.8993949487552,425.94326569730663,427.80489051772173,51671500
2021-09-08,426.10400390625,426.822203106779,424.1667636518516,426.0851145520761,56181900
2021-09-09,424.2801513671875,427.67265025884586,424.0344455896096,425.9055296923127,57970400
2021-09-10,420.9349060058594,426.65206438636403,420.8120531124797,426.22683764625054,89948200
2021-09-13,422.01214599609375,424.22344024271814,419.678027703506,423.9588451213955,83738600
2021-09-14,419.7347412109375,423.6753194686664,418.83699234043576,423.46742124806093,78197100
2021-09-15,423.24066162109375,423.74150343488867,419.0449182290847,420.1599956501818,78792200
2021-09-16,422.5697021484375,423.694209754756,419.5929710653149,422.71144438127556,77786700
2021-09-17,418.45343017578125,422.2170474199511,418.0931801782841,421.79045842114806,118425000
2021-09-20,411.4760437011719,413.86502879264367,406.56530872761647,412.2723720649958,166445500
2021-09-21,411.08734130859375,415.1448403265888,410.5564557496855,413.8365762953173,92526100
2021-09-22,415.0974426269531,417.1546459669557,411.2011185376486,413.3815394093297,102350100
2021-09-23,420.140869140625,421.7619940328016,416.746991495332,416.9839950131375,76396000
2021-09-24,420.8329772949219,421.55347732826795,418.2733274414744,418.49138111764404,62094800
2021-09-27,419.6289978027344,420.9656722966532,418.92744765765326,419.7901440070357,61371100
2021-09-28,411.1727600097656,417.1642172805098,410.43331001902254,416.83240649198785,130436300
2021-09-29,411.86468505859375,414.3200377943186,411.29587088454804,412.56620614563207,82329200
2021-09-30,406.830810546875,414.0641342862218,406.4895104050735,413.3531236661562,140506000
2021-10-01,411.6656494140625,413.36260281926195,405.0200899897249,408.57514300193026,129240100
2021-10-04,406.3568115234375,411.4002249674628,404.1953114217308,410.49013945644197,128570000
2021-10-05,410.5849304199219,412.8506691736615,407.0678060560915,407.87359493139195,90682500
2021-10-06,412.2913513183594,412.49991559025716,405.313981005953,406.95402698255765,113032200
2021-10-07,415.8558654785156,418.7188576239849,415.41978709647196,415.59991208861715,72437500
2021-10-08,415.0974426269531,417.0219390362654,414.46228937725317,416.6332497810172,74557400
2021-10-11,412.0922546386719,417.37270016007676,412.0258867076946,414.43385064107133,65233300
2021-10-12,411.07794189453125,413.4290276922701,410.2816133818535,413.02138850085754,71181200
2021-10-13,412.5567321777344,413.38149974195665,409.1059762066874,412.11116443336135,72974000
2021-10-14,419.49627685546875,419.64796259679787,415.7800485206484,416.25405561314045,70236800
2021-10-15,422.6910400390625,423.06077942315176,421.0035761066857,421.62926888131005,66260200
2021-10-18,423.94244384765625,424.283715049735,420.2262157043693,420.8898371720941,62213200
2021-10-19,427.2130432128906,427.27938220531803,424.9662257288492,425.58245797425013,46996800
2021-10-20,428.8910827636719,429.19445423350123,427.56386874703804,427.67762581545014,49571600
2021-10-21,430.0097351074219,430.2372492456197,427.848264001255,428.2843424098328,41305400
2021-10-22,429.56414794921875,431.03358717514294,427.60175180237314,429.5736373482482,58845100
2021-10-25,431.86785888671875,432.1996696442053,428.8721594626449,430.66389126331626,45214500
2021-10-26,432.25653076171875,434.6550054429738,431.8773308817722,433.43208799997836,56075100
2021-10-27,430.3415832519531,433.39419023952405,430.2657259118963,432.7211082347868,72438000
2021-10-28,434.49383544921875,434.5696638486182,431.7730395724086,431.7825000403993,51437900
2021-10-29,435.3755187988281,435.66940088461826,431.8773441068386,432.17122619262875,70162400
2021-11-01,436.1243896484375,436.7500823902788,434.38004727622496,436.37085362715607,48433600
2021-11-02,437.8877258300781,438.20058669794196,436.1623331504349,436.29506901706696,48908400
2021-11-03,440.5611572265625,440.9687963863652,436.8733681263684,437.318935954624,52509800
2021-11-04,442.6372985839844,442.7226163873596,440.8170986520242,441.16785926515433,52847100
2021-11-05,444.17303466796875,446.18281988371973,442.6467458897952,444.88404522624444,66390600
2021-11-08,444.55224609375,445.7846817855233,443.8602143149003,445.2822354684964,50405200
2021-11-09,443.08282470703125,445.1589778537558,441.66080358906066,444.92197433409405,51149100
2021-11-10,439.5182800292969,443.0828222028137,438.02043052318135,441.37637951223724,69429700
2021-11-11,439.6604919433594,441.101491901753,439.64154207641536,441.02563457178775,34848500
2021-11-12,442.978515625,443.537840443901,439.98278774920476,440.9402911995927,53466700
2021-11-15,443.1302185058594,444.4384825771468,441.9926189581572,444.27733638349196,46980500
2021-11-16,444.8840637207031,446.0311527017011,442.7889606225939,442.86478902228106,48857500
2021-11-17,443.8033752441406,444.7987785677267,443.1776824091933,444.61865355776774,47858300
2021-11-18,445.3106689453125,445.5761117332892,442.09688729303895,444.84612236803264,50625600
2021-11-19,444.5143127441406,446.45772993464874,444.1445733852414,445.19685507239956,57315600
2021-11-22,443.26300048828125,448.92264634356513,443.0544362098366,446.41041453350215,72762000
2021-11-23,443.85076904296875,444.71346543364984,440.3052052054575,442.9311941149766,73206500
2021-11-24,445.0357971191406,445.15904359654127,441.0067366898637,441.83150443111646,61858800
2021-11-26,435.110107421875,439.78381079473826,433.97247873389927,438.3049108590294,112669600
2021-11-29,440.4474182128906,442.30551800791335,437.7266219945471,439.9449718269014,86268800
2021-11-30,431.8773193359375,439.90700025957676,431.63082640156864,437.98253271247785,148559600
2021-12-01,427.0803527832031,440.51372533294676,426.88127792256773,437.64124376225914,131939200
2021-12-02,433.62164306640625,435.2048393413083,426.9002265766922,427.29840522792614,127637800
2021-12-03,429.84857177734375,436.37088457162025,425.58250826952656,435.2996529262213,137331600
2021-12-06,434.93939208984375,436.83542026826586,429.9812679880761,432.4176711408111,98977500
2021-12-07,443.9360656738281,444.5048799509046,434.80668476659355,440.2672555367741,95484700
2021-12-08,445.1115417480469,445.5665989025449,442.5613816653726,444.33419222269833,72238800
2021-12-09,442.1064147949219,445.2159001211101,441.9073399195555,443.8128287316838,61272600
2021-12-10,446.2680969238281,446.41978263413887,442.25801625727127,444.8366154703726,77159800
2021-12-13,442.31494140625,446.09750837160294,442.0305198202775,445.74674778688825,87724700
2021-12-14,439.2718505859375,441.5281290353668,436.32354027891023,439.01589716435853,97264100
2021-12-15,446.1354675292969,446.3819315366726,436.7880329084445,439.3287328337559,116899300
2021-12-16,442.20123291015625,448.2874678417424,440.63698634324555,448.00307515562986,116568600
2021-12-17,437.494873046875,442.1279169900657,435.77294149987256,439.09312514032433,135511600
2021-12-20,432.8428955078125,433.24244409128045,429.1897347238282,432.36722307709465,107134800
2021-12-21,440.5296936035156,440.67238950816954,434.1081165994526,436.2961978914458,69806300
2021-12-22,444.9344787597656,445.0486354974355,440.07309144055506,440.2728947642184,58890200
2021-12-23,447.70281982421875,449.2154544072009,445.83819234889137,445.94282632975677,56439700
2021-12-27,454.038818359375,454.0863739852132,449.0442582713481,449.0918138971863,56808600
2021-12-28,453.66778564453125,455.51339686089955,452.8971986867706,454.47643452308256,47274600
2021-12-29,454.2480773925781,455.275516893235,452.76398198455354,453.7724050430129,54503000
2021-12-30,452.99237060546875,455.69418651549387,452.52622091600307,454.67624055061816,55329000
2021-12-31,451.8506774902344,453.65822664131895,451.57480842658725,452.49761396100354,65237400
2022-01-03,454.4669189453125,454.6001211538089,450.7947419314817,453.12551928551346,72668200
2022-01-04,454.314697265625,456.6264871926685,452.4405468498058,455.9034558547669,71178700
2022-01-05,445.5908508300781,454.7237660763422,445.49571055020033,453.9436564271761,104538900
2022-01-06,445.1722717285156,447.9121492973956,442.7843870775043,445.12471610335325,86858900
2022-01-07,443.41229248046875,446.3709898930315,442.04235365161964,445.1818088980402,85111600
2022-01-10,442.8605041503906,443.0792948620805,434.3840189384609,440.1872277237747,119362000
2022-01-11,446.8941650390625,446.9893053139522,439.568799363593,442.59409752176475,74303100
2022-01-12,448.1023864746094,450.17634006108017,446.1236022008908,448.6446599412308,67605400
2022-01-13,441.92816162109375,449.87189583965556,440.8911993602203,449.2154656602354,91173100
2022-01-14,442.10888671875,442.46087959386074,437.52339853987013,438.75064126700687,95890900
2022-01-18,434.27935791015625,437.58052537124496,433.15677806713745,437.3712283638399,109709100
2022-01-19,429.7699890136719,437.24754478166,429.4940909081601,435.83957313850533,109357600
2022-01-20,425.0132751464844,436.41988962546833,422.8727494182704,431.67268852315004,122379700
2022-01-21,416.66998291015625,426.2595251893623,416.6414437290443,423.8811633209073,202271200
2022-01-24,418.4394836425781,418.9532179518293,400.28783805400167,411.00948324953237,251783900
2022-01-25,413.33074951171875,418.3253093866,406.3668990611703,411.9893499471079,167997300
2022-01-26,412.2938232421875,422.43516251974654,407.99372606956337,419.2766907456176,186391100
2022-01-27,410.2579345703125,420.1043593522783,408.55504823079383,416.9363938476365,149878300
2022-01-28,420.4468078613281,420.49436348392175,407.0043024105975,411.62782378377955,164457400
2022-01-31,428.0195007324219,428.3714936288745,418.410913382433,419.77132934597444,152251400
2022-02-01,430.91162109375,431.5585285633514,425.19402978985346,428.75204990539925,123155400
2022-02-02,435.0975646972656,435.8300897660779,431.0067645002516,433.3375709516166,117361000
2022-02-03,424.8706359863281,430.93069832327745,424.02392509391683,429.00899208683546,118024400
2022-02-04,426.8684387207031,430.7499128698522,422.2353649906249,424.63277255377426,118454400
2022-02-07,425.49847412109375,429.04697155726353,424.1570745020062,427.63899986868773,84472900
2022-02-08,428.9993591308594,429.93168734037675,423.55766656727224,424.9942062803766,81012000
2022-02-09,435.2782897949219,435.6017435295236,432.87138871246174,433.0711629829756,92589900
2022-02-10,427.4582214355469,435.43998863039553,425.44137525137256,429.3799273400882,140103700
2022-02-11,419.029296875,429.6367849403057,417.5832633191427,427.5438439278336,153214600
2022-02-14,417.65936279296875,420.11384851276483,414.15842107160734,418.5155962964135,123006300
2022-02-15,424.3949279785156,424.56616307743894,421.61698834299796,422.14024541113895,88482700
2022-02-16,424.8706359863281,426.2595914040983,420.4373652909397,422.3305323418365,84863600
2022-02-17,415.79473876953125,424.84203673384246,415.1858932197354,421.65502597909847,102259100
2022-02-18,413.1024475097656,417.31689784832867,410.8097031435633,416.05159305330477,132642900
2022-02-22,408.6691589355469,414.3106261655353,405.13964911561783,410.87628565702954,124391800
2022-02-23,401.419921875,412.1796284872362,400.84910922840714,411.6088158406434,132578000
2022-02-24,407.46087646484375,407.89851588000573,390.66015654678813,391.0216431036531,213942900
2022-02-25,416.4512023925781,416.5368199439784,407.042388019027,408.7072414837603,121804500
2022-02-28,415.3856506347656,416.879268816244,409.74418340085464,411.00945910677945,145615000
2022-03-01,409.0592956542969,415.8994678932055,406.3289113697485,413.8730985857002,137785900
2022-03-02,416.5843811035156,418.32532928258536,410.57187510507873,411.33293931863886,117726500
2022-03-03,414.5103454589844,419.6476004666858,412.69327379816497,419.03875502275906,105501700
2022-03-04,411.1427001953125,412.28429655012116,407.0614228224781,410.74312259984873,113978200
2022-03-07,399.0224914550781,411.26629281967087,398.95589035974,410.5527843109395,137896600
2022-03-08,395.9972229003906,406.4239524600854,394.9221987671591,399.2032498255417,164772700
2022-03-09,406.6142883300781,408.61211823568055,402.247619140359,404.4547460652673,116990800
2022-03-10,404.7781982421875,405.6819583876489,399.983412293937,401.96219671470897,93972700
2022-03-11,399.63140869140625,407.90809085753415,399.11767438105363,407.289722557099,95636300
2022-03-14,396.7107849121094,403.893426598981,395.5596658236658,400.4115301507215,95729200
2022-03-15,405.4345703125,406.0719549823202,398.06164912865256,399.34594120545717,106219100
2022-03-16,414.4248046875,414.481883051167,404.1312472927105,408.97361772812707,144954800
2022-03-17,419.609619140625,419.609619140625,412.1130181639173,412.49355024221614,102676900
2022-03-18,424.2055358886719,424.5299944783409,417.2391557252776,417.9835087540319,106345500
2022-03-21,424.08148193359375,426.056861223839,420.54100720574695,424.03374944960143,88349800
2022-03-22,429.0438232421875,429.9885711204509,425.4842730134345,425.4842730134345,74650400
2022-03-23,423.5184020996094,427.9940722088079,423.43251857940515,426.4862907603394,79426100
2022-03-24,429.90264892578125,429.91220124625585,424.43452791264394,425.5605950573711,64736900
2022-03-25,432.00213623046875,432.27889142774654,427.93680828156874,430.54205816927544,77101300
2022-03-28,435.0750427246094,435.0750427246094,429.49238028030686,431.4009808340559,68529800
2022-03-29,440.457275390625,440.9535301667968,436.28698789480967,438.99719715099053,86581500
2022-03-30,437.737548828125,440.12329952127385,435.60944872558025,439.3025861389053,79666900
2022-03-31,431.0000915527344,437.79470329623007,430.5420170413012,436.96446690663527,121699900
2022-04-01,432.2216491699219,432.73695029721745,428.61439566420177,432.59381109519086,89048800
2022-04-04,435.92431640625,436.0293045713782,431.5918144996033,432.4220510076407,59601000
2022-04-05,430.41796875,436.9071977176869,429.2632737946553,434.41648845992756,74214500
2022-04-06,426.1141662597656,428.4140335141547,423.2035619475731,426.4672818396553,106898000
2022-04-07,428.2613525390625,430.0936220035646,423.2608280833228,425.22668445132433,78097200
2022-04-08,427.1161804199219,430.0363369271341,425.5606663143746,427.4978947047531,79272700
2022-04-11,419.8157653808594,424.6635976818795,419.30998742943643,423.8142565075086,89770500
2022-04-12,418.26025390625,425.3793254326538,416.69518755773174,422.83133101698184,84363600
2022-04-13,423.05084228515625,423.81427083740437,417.8308187430221,418.0121381206942,74070400
2022-04-14,417.78314208984375,424.40598859042666,417.67815391151123,423.27989208790683,97869500
2022-04-18,417.954833984375,419.6534870707048,415.7026705073379,416.84784232588953,66002500
2022-04-19,424.7018127441406,425.4270611669706,417.6781474074675,417.8499144715904,77821000
2022-04-20,424.3868408203125,427.1161545814654,423.21307019353713,426.49586526577247,65224400
2022-04-21,418.040771484375,429.4446712928866,417.12465138499164,428.041848739331,85417300
2022-04-22,406.5700378417969,418.05979050354813,405.9974519359689,416.94327565396605,132471800
2022-04-25,408.9272155761719,409.0989826342427,399.6991192062634,404.3084057916933,119647700
2022-04-26,397.0843505859375,406.57009765724735,397.05572274258077,406.3696736308169,103996300
2022-04-27,398.2008056640625,403.59262470913546,396.04410716896217,398.1721778250147,122030000
2022-04-28,408.2591552734375,410.00554090140133,398.51575864739607,402.991428795092,105449100
2022-04-29,393.17169189453125,406.40783132849606,392.4177865639049,404.23202798487074,145491100
2022-05-02,395.53839111328125,396.9125858483123,386.5106894828541,393.23852394038806,158312500
2022-05-03,397.3515319824219,399.78498590477767,394.4695266668766,396.04414533503444,100028200
2022-05-04,409.4520568847656,410.0246428508911,394.8035424391376,398.0195295744463,144247900
2022-05-05,394.8989562988281,405.57757767376717,390.7286691598279,405.14813094235217,172929100
2022-05-06,392.5419006347656,395.84377167587087,387.1882896753621,392.31287787117816,151770800
2022-05-09,379.9737243652344,387.8371487128765,378.3800302132981,386.5870177776935,155586100
2022-05-10,380.8516540527344,387.5222029690251,376.77680278217764,386.00486918271105,132497200
2022-05-11,374.8013916015625,385.57544867051286,374.0474863131759,379.878275493218,142361000
2022-05-12,374.41015625,377.7120269575783,367.5487351289008,371.5758833451584,125090800
2022-05-13,383.36151123046875,384.75478149060405,377.5307213516521,378.58045748857603,104174400
2022-05-16,381.80596923828125,385.5086587293736,379.4297710240512,381.701010193717,78622400
2022-05-17,389.65985107421875,389.89842611590467,384.1821483135186,387.9516456213275,83029700
2022-05-18,373.9521179199219,385.34646632966593,372.7019868021285,385.06018787632973,117674500
2022-05-19,371.6617431640625,376.12789017853146,369.419131897073,370.8601345006785,98510700
2022-05-20,371.8240051269531,378.8858210395479,363.14941948778915,375.27856731709426,131432200
2022-05-23,378.78082275390625,379.5538035341477,372.5396917107267,374.8777095699144,76414900
2022-05-24,375.88934326171875,377.0917417853128,369.276020328754,374.62010760751093,91448800
2022-05-25,379.21026611328125,381.1952268396874,373.9807196518343,374.38150942730897,91472900
2022-05-26,386.7873840332031,388.438333745229,380.2408991090227,380.450846302905,82168300
2022-05-27,396.2827453613281,396.39725673577,389.0682375421539,389.2686324474272,84768700
2022-05-31,394.0591735839844,397.4278521164115,391.2917088356814,394.6508350467952,95937000
2022-06-01,390.8717956542969,397.2178858387473,388.33335375593083,396.1968068098174,86585800
2022-06-02,398.31536865234375,398.3630720124762,388.4383559016956,390.70959500426574,79609600
2022-06-03,391.7784423828125,395.1184933395996,390.79551426616104,393.5534269122686,71874300
2022-06-06,392.9712829589844,397.5709877362592,391.7879309211031,395.8246312045842,57508900
2022-06-07,396.7407531738281,397.198827751018,388.9822879400758,389.44991483853966,59272400
2022-06-08,392.42730712890625,396.8170936242629,391.6256985011692,395.01345236965756,64350000
2022-06-09,383.09429931640625,392.92358036094004,383.09429931640625,390.6332655578667,86289800
2022-06-10,371.9862060546875,377.6929317310131,371.9385026938927,376.8340673761907,132893900
2022-06-13,357.8626403808594,364.36142360034086,356.2403180952916,362.49100302103903,170004900
2022-06-14,356.7842102050781,360.66821899868324,353.6541067219723,359.62803527808586,104011800
2022-06-15,361.87066650390625,366.3558602058252,355.11420442404216,360.11472841546015,125666800
2022-06-16,349.8941650390625,353.98812108112827,347.44160651779964,353.5777789816603,134473300
2022-06-17,350.6484680175781,354.0221341889106,347.11191563709605,350.3130435164958,111113900
2022-06-21,359.4755554199219,360.87484416328675,356.35108852497393,356.4277787088142,76811900
2022-06-22,358.8238220214844,362.9737786719603,354.78884214510737,355.2105503946514,90059400
2022-06-23,362.3411560058594,363.07913069539904,357.38612877130987,360.9802126304766,79292100
2022-06-24,373.8614501953125,373.8710437802733,365.513598091444,365.5423495975917,98050300
2022-06-27,372.4333801269531,375.0881998109352,371.3312001479796,374.7910911883092,66009600
2022-06-28,364.82354736328125,376.8134231374176,364.7085413340666,374.0052520120618,86548900
2022-06-29,364.5263977050781,366.3761460472817,362.686242947142,365.3794077403715,65676000
2022-06-30,361.5649108886719,364.8331353292832,357.0699067407734,360.59689474313205,112508300
2022-07-01,365.3890075683594,365.8299030052341,358.2583413790639,360.90359700537084,74839700
2022-07-05,366.07904052734375,366.0982276960414,357.39573523980516,360.25184474614395,81438000
2022-07-06,367.3154296875,369.82649200256554,363.8171933497468,366.2228139785871,70426200
2022-07-07,372.81683349609375,373.62190504729745,367.33465452945387,369.10774235890057,64525900
2022-07-08,372.5101013183594,374.3981948912325,369.62524011470316,371.16828636399435,72397800
2022-07-11,368.2547302246094,370.7849507074166,367.55507118928006,369.80737017408563,58366900
2022-07-12,364.99603271484375,370.1044410878439,363.23253880097235,367.6987912208926,62219200
2022-07-13,363.0792236328125,366.0407752297163,359.08261773769595,359.50432602501456,84224600
2022-07-14,362.1974182128906,363.2900045561992,355.61306090435727,358.07618428085436,89704800
2022-07-15,369.11724853515625,369.23225455113095,364.7180929317278,366.64450219676957,79060400
2022-07-18,366.0695495605469,372.912672197329,364.83317612979323,372.2322002930333,63203600
2022-07-19,375.9603576660156,376.5354169761778,369.36643588884806,370.02772045949337,78506000
2022-07-20,378.3564758300781,379.78454538022606,374.77198469828636,376.15211556962856,71843800
2022-07-21,382.2093200683594,382.257229494255,375.3470114027863,377.7718191775275,64903900
2022-07-22,378.6631164550781,383.5414831409363,376.4204114663106,382.3338907615886,72197300
2022-07-25,379.1231689453125,379.9857432855024,376.8612767934728,379.2956779636042,53631500
2022-07-26,374.63775634765625,377.6759390604827,373.7368369268148,377.4650849566957,52946400
2022-07-27,384.36578369140625,386.1292776554341,377.66639024661805,377.96349889416575,82342100
2022-07-28,389.1866455078125,389.88627523863425,381.5959261670075,385.1804463342901,73966600
2022-07-29,394.8604431152344,395.8572106208183,389.8574769172053,390.6337967368364,87003700
2022-08-01,393.69122314453125,396.2214727339876,391.4197663646128,392.1385832822445,69997500
2022-08-02,391.0938720703125,395.82848142777334,389.90543756315043,392.10979755199605,63435400
